,comments,useanalysi,cabd_id,fallnameen,municipali,completele,passabilit,waterbodyn,waterbody1,completel1,lastmodifi,passabili1,fallheight,datasource,featuretyp,provincete,provincet1,fallnamefr,PRPWSHID,NHN4DWSH,Longitude,Latitude
80,NA,1,232304c6-b18a-4df7-b94c-eed54b26c82c,NA,"Division No. 23, Unorganized",1,Unknown,NA,NA,Unverified,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/232304c6-b18a-4df7-b94c-eed54b26c82c,waterfalls,mb,Manitoba,NA,NA,06EA,-101.7371483,56.39954766
81,NA,1,cb50bba2-0597-479c-8c21-d56b182a2c9f,NA,"Division No. 23, Unorganized",1,Unknown,NA,NA,Unverified,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/cb50bba2-0597-479c-8c21-d56b182a2c9f,waterfalls,mb,Manitoba,NA,NA,06EA,-101.8659614,56.02655851
82,NA,1,0d41861b-8eec-4b6d-a17c-e07f80c19b76,NA,"Division No. 23, Unorganized",1,Unknown,NA,NA,Unverified,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/0d41861b-8eec-4b6d-a17c-e07f80c19b76,waterfalls,mb,Manitoba,NA,NA,06EA,-101.8645856,56.08411412
83,NA,1,ed43650c-8b46-4f63-a4e3-6908bad3cebb,NA,"Division No. 23, Unorganized",1,Unknown,NA,NA,Unverified,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/ed43650c-8b46-4f63-a4e3-6908bad3cebb,waterfalls,mb,Manitoba,NA,NA,06EA,-101.8607729,56.08207412
84,NA,1,a34e027c-21fd-43cb-a645-a2f13095f06b,NA,"Division No. 23, Unorganized",1,Unknown,NA,NA,Unverified,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/a34e027c-21fd-43cb-a645-a2f13095f06b,waterfalls,mb,Manitoba,NA,NA,06EA,-101.8156844,56.10985723
85,NA,1,83c028b7-371c-46bc-8969-e1dc6ee6191f,NA,"Division No. 23, Unorganized",1,Unknown,NA,NA,Unverified,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/83c028b7-371c-46bc-8969-e1dc6ee6191f,waterfalls,mb,Manitoba,NA,NA,06EB,-101.7140898,56.23016775
86,NA,1,c72a1aad-0c7b-48de-830d-3706484c4394,NA,"Division No. 23, Unorganized",1,Unknown,NA,NA,Unverified,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/c72a1aad-0c7b-48de-830d-3706484c4394,waterfalls,mb,Manitoba,NA,NA,06EB,-101.7139058,56.22859075
87,NA,1,39cfc8ac-a69b-4ca7-906e-b080181563f2,NA,Douro-Dummer,1,Unknown,NA,NA,Unverified,6/8/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/39cfc8ac-a69b-4ca7-906e-b080181563f2,waterfalls,on,Ontario,NA,ON-02HJ-05,02HJ,-78.13488537,44.42742287
88,NA,1,8bf51fbb-4664-4baa-b97e-69c7f3ef7721,NA,"Division No. 23, Unorganized",1,Unknown,NA,NA,Unverified,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/8bf51fbb-4664-4baa-b97e-69c7f3ef7721,waterfalls,mb,Manitoba,NA,NA,06EB,-101.7109632,56.22165585
89,NA,1,f957dfcd-8665-43c6-8c19-0832a26e69d0,NA,"Division No. 23, Unorganized",1,Unknown,NA,NA,Unverified,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/f957dfcd-8665-43c6-8c19-0832a26e69d0,waterfalls,mb,Manitoba,NA,NA,06EB,-101.3018254,56.06548548
90,NA,1,561de3e9-ac74-4429-aa28-b442b80021a7,NA,Denare Beach,1,Unknown,NA,NA,Unverified,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/561de3e9-ac74-4429-aa28-b442b80021a7,waterfalls,sk,Saskatchewan,NA,NA,05KG,-102.0803638,54.68065398
91,NA,1,93e0d2d5-8ffb-4c5d-94d1-063fd972446e,NA,"Division No. 18, Unorganized",1,Unknown,NA,NA,Unverified,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/93e0d2d5-8ffb-4c5d-94d1-063fd972446e,waterfalls,sk,Saskatchewan,NA,NA,06BC,-106.753833,56.76435672
92,NA,1,db3742f6-89a4-47fa-b3a7-6c9d680fdc3e,NA,"Division No. 18, Unorganized",1,Unknown,NA,NA,Unverified,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/db3742f6-89a4-47fa-b3a7-6c9d680fdc3e,waterfalls,sk,Saskatchewan,NA,NA,06LA,-102.1018823,59.82705745
93,NA,1,6247773d-757b-4f82-9f98-7d452550526c,NA,"Division No. 18, Unorganized",1,Unknown,NA,NA,Unverified,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/6247773d-757b-4f82-9f98-7d452550526c,waterfalls,sk,Saskatchewan,NA,NA,07QCA,-107.716237,59.93356839
94,NA,1,63aa2389-e934-4a42-b054-00b094400107,NA,"Division No. 18, Unorganized",1,Unknown,NA,NA,Unverified,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/63aa2389-e934-4a42-b054-00b094400107,waterfalls,sk,Saskatchewan,NA,NA,06LA,-102.3122705,59.60119981
95,NA,1,61a69844-60db-47ba-997e-0e0cc3817217,NA,"Division No. 18, Unorganized",1,Unknown,NA,NA,Unverified,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/61a69844-60db-47ba-997e-0e0cc3817217,waterfalls,sk,Saskatchewan,NA,NA,06LA,-102.3115268,59.60622351
96,NA,1,ea58b224-0a7e-4703-9ec5-30056f72589d,NA,"Division No. 18, Unorganized",1,Unknown,NA,NA,Unverified,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/ea58b224-0a7e-4703-9ec5-30056f72589d,waterfalls,sk,Saskatchewan,NA,NA,05KH,-102.0483752,54.26442945
97,NA,1,57b67aa1-e289-4578-9a4d-f78b0e81e6f0,NA,"Division No. 18, Unorganized",1,Unknown,NA,NA,Unverified,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/57b67aa1-e289-4578-9a4d-f78b0e81e6f0,waterfalls,sk,Saskatchewan,NA,NA,06CD,-103.8763255,55.44224095
98,NA,1,edf5d300-f644-4510-8abc-f38a2ed703de,NA,"Division No. 18, Unorganized",1,Unknown,NA,NA,Unverified,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/edf5d300-f644-4510-8abc-f38a2ed703de,waterfalls,sk,Saskatchewan,NA,NA,06CD,-106.0798799,56.05623386
99,NA,1,9e584f19-36da-4060-91cd-9c762dd3854d,NA,"Division No. 23, Unorganized",1,Unknown,NA,NA,Unverified,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/9e584f19-36da-4060-91cd-9c762dd3854d,waterfalls,mb,Manitoba,NA,NA,06EA,-101.8203488,56.10293953
100,NA,1,a7964a20-9d84-4d9f-a7c2-33867b78b7c0,Hepburn Falls,"Division No. 18, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/a7964a20-9d84-4d9f-a7c2-33867b78b7c0,waterfalls,sk,Saskatchewan,Hepburn Falls,NA,06CD,-104.1121118,55.53446224
101,NA,1,ec442616-08d7-4254-b774-594267af6684,Clark Falls,"Division No. 18, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/ec442616-08d7-4254-b774-594267af6684,waterfalls,sk,Saskatchewan,Clark Falls,NA,06CD,-104.868782,55.72080197
102,NA,1,6c07f0be-b1a0-4cff-83e7-e26681b877c8,Smith Falls,Brabant Lake,2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/6c07f0be-b1a0-4cff-83e7-e26681b877c8,waterfalls,sk,Saskatchewan,Smith Falls,NA,06DD,-103.7404835,56.11912092
103,NA,1,b5493832-6d83-4258-ac3b-355aee0b387a,Dunbar Falls,"Division No. 18, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/b5493832-6d83-4258-ac3b-355aee0b387a,waterfalls,sk,Saskatchewan,Dunbar Falls,NA,07LD,-107.1774635,57.39480721
104,NA,1,e0e268ce-8a03-4c55-8f64-1e41f4fc0793,McKay Falls,"Division No. 18, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/e0e268ce-8a03-4c55-8f64-1e41f4fc0793,waterfalls,sk,Saskatchewan,McKay Falls,NA,07LEA,-107.2125603,59.51282153
105,NA,1,33606c78-6ced-4449-8c02-39afdcb9bd9f,McDonald Falls,"Division No. 18, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/33606c78-6ced-4449-8c02-39afdcb9bd9f,waterfalls,sk,Saskatchewan,McDonald Falls,NA,07LEA,-106.7259023,59.37971078
106,NA,1,79e9f486-d111-4c34-a75c-89e139ad40fb,Jones Falls,"Division No. 18, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/79e9f486-d111-4c34-a75c-89e139ad40fb,waterfalls,sk,Saskatchewan,Jones Falls,NA,07MC,-108.0149249,59.56352186
107,NA,1,9f41c4e7-08f9-4039-b4df-258695c3a39a,Mikanagan Falls,"Division No. 21, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/9f41c4e7-08f9-4039-b4df-258695c3a39a,waterfalls,mb,Manitoba,Mikanagan Falls,NA,05KG,-101.6429953,54.79229724
108,NA,1,e38a2e37-cba9-42a3-be7b-1adbea28c42b,Onakuyam Falls,"Division No. 19, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/e38a2e37-cba9-42a3-be7b-1adbea28c42b,waterfalls,mb,Manitoba,Onakuyam Falls,NA,05RE,-97.22029815,52.98141353
109,NA,1,64f840b9-9d21-4409-9c61-f2d509d5014b,Sturgeon Falls,"Division No. 23, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/64f840b9-9d21-4409-9c61-f2d509d5014b,waterfalls,mb,Manitoba,Sturgeon Falls,NA,04AD,-93.45608692,55.27372026
110,NA,1,c299724d-b9f4-4e17-b992-110a0d1950ee,NA,Northern Rockies,1,Unknown,NA,NA,Unverified,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/c299724d-b9f4-4e17-b992-110a0d1950ee,waterfalls,bc,British Columbia,NA,BC_45,10DB,-123.9827873,59.86022191
111,NA,1,5ddd3bee-0b07-42d3-9792-a99cc4b9d69f,Kaneesuschisik Falls,"Division No. 23, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/5ddd3bee-0b07-42d3-9792-a99cc4b9d69f,waterfalls,mb,Manitoba,Kaneesuschisik Falls,NA,06EB,-100.9253214,56.10652752
112,NA,1,629c87f8-b39c-472d-9308-949367ccb312,NA,"Kivalliq, Unorganized",1,Unknown,NA,NA,Unverified,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/629c87f8-b39c-472d-9308-949367ccb312,waterfalls,nu,Nunavut,NA,NA,06OB,-89.10287603,65.32585421
113,NA,1,f8d32c1c-6e41-4101-891e-74461dbfa18d,NA,Northern Rockies,1,Unknown,NA,NA,Unverified,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/f8d32c1c-6e41-4101-891e-74461dbfa18d,waterfalls,bc,British Columbia,NA,BC_32,10BC,-126.9114099,59.69970306
114,NA,1,2fbe9b79-1bde-451b-af78-04d8c58623e1,Bee Falls,"Division No. 22, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/2fbe9b79-1bde-451b-af78-04d8c58623e1,waterfalls,mb,Manitoba,Bee Falls,NA,04AC,-94.58152496,54.19010096
115,NA,1,5fff0a47-4887-4868-9f54-d268cd5cc6a3,Nayapeekak Falls,"Division No. 22, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/5fff0a47-4887-4868-9f54-d268cd5cc6a3,waterfalls,mb,Manitoba,NA,NA,04AC,-93.91625462,53.842655
116,NA,1,f1801fbe-7bd0-414c-9e2b-221597a4f239,Big Bear Falls,"Division No. 23, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/f1801fbe-7bd0-414c-9e2b-221597a4f239,waterfalls,mb,Manitoba,Big Bear Falls,NA,04AD,-93.27268662,55.30541618
117,NA,1,ae1c11cb-33ab-4792-8853-1d4ec585b716,Muskeg Falls,"Division No. 23, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/ae1c11cb-33ab-4792-8853-1d4ec585b716,waterfalls,mb,Manitoba,Muskeg Falls,NA,04AD,-93.33912251,55.28946713
118,NA,1,960962c5-3fcd-46d4-b1fb-640fc69320cb,Marshall Falls,"Division No. 22, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/960962c5-3fcd-46d4-b1fb-640fc69320cb,waterfalls,mb,Manitoba,Marshall Falls,NA,04AD,-93.63005825,55.12449885
119,NA,1,3b51bd15-c7ba-4990-943e-da2f4e701726,Namay Falls,"Division No. 22, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/3b51bd15-c7ba-4990-943e-da2f4e701726,waterfalls,mb,Manitoba,Namay Falls,NA,04AD,-93.64747338,54.32023535
120,NA,1,279cf002-74bc-4b1c-9ee8-673e01057934,Nakapekak Falls,"Division No. 22, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/279cf002-74bc-4b1c-9ee8-673e01057934,waterfalls,mb,Manitoba,Nakapekak Falls,ON-04AC-12,04AD,-93.43644118,54.13642949
121,NA,1,042fdee3-f596-47ed-b4bb-7e571455b6c7,Kakistapkichuk Falls,"Division No. 22, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/042fdee3-f596-47ed-b4bb-7e571455b6c7,waterfalls,mb,Manitoba,Kakistapkichuk Falls,ON-04AC-08,04AD,-93.36532234,54.07409087
122,NA,1,9fd0d7c4-b78e-40a0-b606-d7de86a526f4,Silver Falls,"Division No. 19, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/9fd0d7c4-b78e-40a0-b606-d7de86a526f4,waterfalls,mb,Manitoba,Silver Falls,NA,05RA,-95.78360365,51.06917338
123,NA,1,c82598a8-6cd7-4dbc-aa39-f37d8234ef3e,South Boundary Falls,"Kenora, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/c82598a8-6cd7-4dbc-aa39-f37d8234ef3e,waterfalls,on,Ontario,South Boundary Falls,ON-05PF-10,05PF,-95.1126777,50.18479566
124,NA,1,1e395d82-14d3-4358-a18d-c6765e5c91ce,Shining Falls,"Division No. 19, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/1e395d82-14d3-4358-a18d-c6765e5c91ce,waterfalls,mb,Manitoba,Shining Falls,NA,05RD,-95.5786108,51.85757037
125,NA,1,966f0e80-2e61-4ecd-aad2-a4debb3653eb,Smooth Rock Falls,"Division No. 19, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/966f0e80-2e61-4ecd-aad2-a4debb3653eb,waterfalls,mb,Manitoba,Smooth Rock Falls,NA,05RD,-96.28281561,52.15094317
126,NA,1,88602e89-1527-4d30-867a-0dc2a238d1cd,Island Hill Falls,"Division No. 19, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/88602e89-1527-4d30-867a-0dc2a238d1cd,waterfalls,mb,Manitoba,Island Hill Falls,NA,05RD,-96.25071164,52.14274119
127,NA,1,a0c36f1c-5c06-4fc0-afef-237305be068a,Beaver Dam Falls,"Division No. 19, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/a0c36f1c-5c06-4fc0-afef-237305be068a,waterfalls,mb,Manitoba,Beaver Dam Falls,NA,05RD,-96.22879283,52.14606288
128,NA,1,761ab672-de1a-4c8d-b6cf-12c8b6691e91,NA,"Division No. 19, Unorganized",1,Unknown,NA,NA,Unverified,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/761ab672-de1a-4c8d-b6cf-12c8b6691e91,waterfalls,mb,Manitoba,NA,NA,05RD,-96.62205004,51.93085634
129,NA,1,37c40789-834b-4bd1-a060-91bd856f8d35,NA,"Kenora, Unorganized",1,Unknown,NA,NA,Unverified,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/37c40789-834b-4bd1-a060-91bd856f8d35,waterfalls,on,Ontario,NA,ON-05RB-09,05RB,-94.90112689,50.85928497
130,NA,1,60e7ee9b-ceb1-4e0e-8c36-0ab861cd39cf,NA,"Kenora, Unorganized",1,Unknown,NA,NA,Unverified,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/60e7ee9b-ceb1-4e0e-8c36-0ab861cd39cf,waterfalls,on,Ontario,NA,ON-05RB-09,05RB,-95.03033557,51.04491308
131,NA,1,44cbba73-9e5a-474d-8920-224010c5cb5d,NA,"Division No. 19, Unorganized",1,Unknown,NA,NA,Unverified,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/44cbba73-9e5a-474d-8920-224010c5cb5d,waterfalls,mb,Manitoba,NA,NA,05RD,-96.28190681,51.99049843
132,NA,1,c6404a53-6de2-4b08-a4f6-1d1273514f60,Childs Falls,"Division No. 19, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/c6404a53-6de2-4b08-a4f6-1d1273514f60,waterfalls,mb,Manitoba,Childs Falls,NA,05RD,-96.1629261,52.17595306
133,NA,1,5a4d39c3-ccb8-4262-af3d-10bf99f493db,White Mud Falls,Alexander,2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/5a4d39c3-ccb8-4262-af3d-10bf99f493db,waterfalls,mb,Manitoba,NA,NA,05PF,-96.06259356,50.47040805
134,NA,1,7ac7c7b1-d3e4-4e3a-85f3-5039ed1d6259,Crooked Falls,"Division No. 19, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/7ac7c7b1-d3e4-4e3a-85f3-5039ed1d6259,waterfalls,mb,Manitoba,Crooked Falls,NA,05RD,-96.16370329,52.19445393
135,NA,1,e34cca15-dcd1-45d5-afd6-736d515d8b21,Wolf Falls,"Division No. 19, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/e34cca15-dcd1-45d5-afd6-736d515d8b21,waterfalls,mb,Manitoba,Wolf Falls,NA,05RD,-96.16382446,52.20421105
136,NA,1,4881f2ca-c2e3-4f56-a8c8-73ae329823d8,NA,Northern Rockies,1,Unknown,NA,NA,Unverified,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/4881f2ca-c2e3-4f56-a8c8-73ae329823d8,waterfalls,bc,British Columbia,NA,BC_32,10BC,-127.1106182,59.88873334
137,NA,1,0382136c-2b15-4123-95cf-4dec44b31609,Long Lake Falls,"Division No. 19, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/0382136c-2b15-4123-95cf-4dec44b31609,waterfalls,mb,Manitoba,Long Lake Falls,NA,05RD,-96.10048141,52.20878178
138,NA,1,12cf9eb0-acc3-4b79-9f84-1a7de42093fc,Big Moose Falls,"Division No. 19, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/12cf9eb0-acc3-4b79-9f84-1a7de42093fc,waterfalls,mb,Manitoba,Big Moose Falls,NA,05RD,-95.97867461,52.20160463
139,NA,1,33573ece-3f39-426f-8948-431f4fa05884,Atwayni Falls,"Division No. 19, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/33573ece-3f39-426f-8948-431f4fa05884,waterfalls,mb,Manitoba,Atwayni Falls,NA,05RD,-95.92257217,52.1757289
140,NA,1,43c43f86-4d58-40ea-a847-436fb80f4eae,Crane Falls,"Division No. 19, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/43c43f86-4d58-40ea-a847-436fb80f4eae,waterfalls,mb,Manitoba,Crane Falls,NA,05RD,-95.71948723,52.14727077
141,NA,1,b03a8120-4689-4c6d-bb10-ac1f9c1cb5fc,Whiteman Falls,"Division No. 19, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/b03a8120-4689-4c6d-bb10-ac1f9c1cb5fc,waterfalls,mb,Manitoba,Whiteman Falls,NA,05RD,-95.72220431,52.12389007
142,NA,1,6ae95e88-0cc6-4ee5-a3f0-0b45569e0dc2,Whitemud Falls,"Division No. 23, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/6ae95e88-0cc6-4ee5-a3f0-0b45569e0dc2,waterfalls,mb,Manitoba,Whitemud Falls,NA,04AB,-93.52769513,55.66820577
143,NA,1,440c31d3-5ea0-41fd-be0e-deb9737351aa,Trout Falls,"Division No. 22, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/440c31d3-5ea0-41fd-be0e-deb9737351aa,waterfalls,mb,Manitoba,Trout Falls,NA,04AA,-95.1272083,54.85743399
144,NA,1,6fc42f7c-5d48-481b-904f-3dceb6fbe7b7,Wipanipanis Falls,"Division No. 22, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/6fc42f7c-5d48-481b-904f-3dceb6fbe7b7,waterfalls,mb,Manitoba,Wipanipanis Falls,NA,04AA,-95.82606847,54.7084391
145,NA,1,d90e2889-929e-4ad0-83fb-5786acc5411f,Robinson Falls,"Division No. 22, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/d90e2889-929e-4ad0-83fb-5786acc5411f,waterfalls,mb,Manitoba,Robinson Falls,NA,04AA,-96.3218145,54.40430947
146,NA,1,c0972529-aa38-410b-af25-74f57684e877,Smith Falls,"Division No. 22, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/c0972529-aa38-410b-af25-74f57684e877,waterfalls,mb,Manitoba,Smith Falls,NA,04AA,-97.14206571,54.17844623
147,NA,1,f39b51f2-c9b2-48a4-a854-6099e0553760,Whitemud Falls,"Division No. 22, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/f39b51f2-c9b2-48a4-a854-6099e0553760,waterfalls,mb,Manitoba,NA,NA,05UD,-97.88156541,54.74781681
148,NA,1,4768c4bb-11a4-45c9-afdb-50b328472819,Sugar Falls,"Division No. 22, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/4768c4bb-11a4-45c9-afdb-50b328472819,waterfalls,mb,Manitoba,Sugar Falls,NA,05UB,-97.61375893,54.33138968
149,NA,1,17f76f6d-f724-4f99-a89c-6f32b1d50879,Bloodstone Falls,"Division No. 23, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/17f76f6d-f724-4f99-a89c-6f32b1d50879,waterfalls,mb,Manitoba,Bloodstone Falls,NA,06EA,-101.5865632,55.77001334
150,NA,1,f8d7da37-a2db-4933-b675-53cd665dda44,Robertson Falls,"Division No. 23, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/f8d7da37-a2db-4933-b675-53cd665dda44,waterfalls,mb,Manitoba,NA,NA,06GC,-96.71764361,58.50357822
151,NA,1,351104a9-5886-463c-9f5e-15a5901f88ca,McKay Falls,"Division No. 23, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/351104a9-5886-463c-9f5e-15a5901f88ca,waterfalls,mb,Manitoba,NA,NA,06GC,-96.59674797,58.51895547
152,NA,1,516e9532-81d9-4bd5-9382-5a35e2db591f,Teepee Falls,"Division No. 23, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/516e9532-81d9-4bd5-9382-5a35e2db591f,waterfalls,mb,Manitoba,Teepee Falls,NA,06GC,-95.15250517,58.58185259
153,NA,1,3296bd2f-6f95-4653-b313-d2ae995dabff,Granville Falls,"Division No. 23, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/3296bd2f-6f95-4653-b313-d2ae995dabff,waterfalls,mb,Manitoba,Granville Falls,NA,06EB,-100.3576871,56.14994316
154,NA,1,f08f01aa-a94d-47dc-8e7d-2a1a6ec8fa4f,Muskwawikun Falls,"Division No. 23, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/f08f01aa-a94d-47dc-8e7d-2a1a6ec8fa4f,waterfalls,mb,Manitoba,Muskwawikun Falls,NA,06EB,-100.8539454,56.20907604
155,NA,1,027a998f-b4d0-46af-a3b1-613fba2c3cb7,Twin Falls,"Division No. 23, Unorganized",2,Unknown,NA,NA,Minimal,6/29/2022,4,0,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/027a998f-b4d0-46af-a3b1-613fba2c3cb7,waterfalls,mb,Manitoba,Twin Falls,NA,06EA,-100.5088177,55.98308967
