NPRI_Site_ID,Substance_Name,release_type,Reporting_Year
31078,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2021
31078,Sulphur dioxide,Releases to Air,2021
31078,Total particulate matter,Releases to Air,2021
31078,Volatile Organic Compounds (VOCs),Releases to Air,2021
31079,Volatile Organic Compounds (VOCs),Releases to Air,2021
31080,Carbon monoxide,Releases to Air,2021
31080,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2021
31080,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2021
31080,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2021
31080,Sulphur dioxide,Releases to Air,2021
31080,Total particulate matter,Releases to Air,2021
31080,Volatile Organic Compounds (VOCs),Releases to Air,2021
31082,Volatile Organic Compounds (VOCs),Releases to Air,2021
31083,Carbon monoxide,Releases to Air,2021
31083,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2021
31083,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2021
31083,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2021
31083,Sulphur dioxide,Releases to Air,2021
31083,Total particulate matter,Releases to Air,2021
31083,Volatile Organic Compounds (VOCs),Releases to Air,2021
31084,Carbon monoxide,Releases to Air,2020
31084,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2020
31084,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2020
31084,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2020
31084,Sulphur dioxide,Releases to Air,2020
31084,Total particulate matter,Releases to Air,2020
31084,Volatile Organic Compounds (VOCs),Releases to Air,2020
31085,Carbon monoxide,Releases to Air,2020
31085,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2020
31085,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2020
31085,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2020
31085,Sulphur dioxide,Releases to Air,2020
31085,Total particulate matter,Releases to Air,2020
31085,Volatile Organic Compounds (VOCs),Releases to Air,2020
31086,Carbon monoxide,Releases to Air,2021
31086,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2021
31086,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2021
31086,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2021
31086,Sulphur dioxide,Releases to Air,2021
31086,Total particulate matter,Releases to Air,2021
31086,Volatile Organic Compounds (VOCs),Releases to Air,2021
31087,Volatile Organic Compounds (VOCs),Releases to Air,2021
31089,Carbon monoxide,Releases to Air,2021
31089,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2021
31089,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2021
31089,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2021
31089,Sulphur dioxide,Releases to Air,2021
31089,Total particulate matter,Releases to Air,2021
31089,Volatile Organic Compounds (VOCs),Releases to Air,2021
31090,Carbon monoxide,Releases to Air,2021
31090,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2021
31090,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2021
31090,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2021
31090,Sulphur dioxide,Releases to Air,2021
31090,Total particulate matter,Releases to Air,2021
31090,Volatile Organic Compounds (VOCs),Releases to Air,2021
31091,Carbon monoxide,Releases to Air,2019
31091,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2019
31091,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2019
31091,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2019
31091,Sulphur dioxide,Releases to Air,2019
31091,Total particulate matter,Releases to Air,2019
31091,Volatile Organic Compounds (VOCs),Releases to Air,2019
31092,Volatile Organic Compounds (VOCs),Releases to Air,2019
31093,Volatile Organic Compounds (VOCs),Releases to Air,2019
31094,Carbon monoxide,Releases to Air,2019
31094,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2019
31094,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2019
31094,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2019
31094,Sulphur dioxide,Releases to Air,2019
31094,Total particulate matter,Releases to Air,2019
31094,Volatile Organic Compounds (VOCs),Releases to Air,2019
31095,Carbon monoxide,Releases to Air,2019
31095,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2019
31095,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2019
31095,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2019
31095,Sulphur dioxide,Releases to Air,2019
31095,Total particulate matter,Releases to Air,2019
31095,Volatile Organic Compounds (VOCs),Releases to Air,2019
31096,Carbon monoxide,Releases to Air,2019
31096,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2019
31096,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2019
31096,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2019
31096,Sulphur dioxide,Releases to Air,2019
31096,Total particulate matter,Releases to Air,2019
31096,Volatile Organic Compounds (VOCs),Releases to Air,2019
31097,Carbon monoxide,Releases to Air,2019
31097,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2019
31097,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2019
31097,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2019
31097,Sulphur dioxide,Releases to Air,2019
31097,Total particulate matter,Releases to Air,2019
31097,Volatile Organic Compounds (VOCs),Releases to Air,2019
31098,Volatile Organic Compounds (VOCs),Releases to Air,2019
31099,Carbon monoxide,Releases to Air,2021
31099,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2021
31099,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2021
31099,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2021
31099,Sulphur dioxide,Releases to Air,2021
31099,Total particulate matter,Releases to Air,2021
31099,Volatile Organic Compounds (VOCs),Releases to Air,2021
31100,Carbon monoxide,Releases to Air,2020
31100,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2020
31100,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2020
31100,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2020
31100,Sulphur dioxide,Releases to Air,2020
31100,Total particulate matter,Releases to Air,2020
31100,Volatile Organic Compounds (VOCs),Releases to Air,2020
31101,Carbon monoxide,Releases to Air,2019
31101,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2019
31101,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2019
31101,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2019
31101,Sulphur dioxide,Releases to Air,2019
31101,Total particulate matter,Releases to Air,2019
31101,Volatile Organic Compounds (VOCs),Releases to Air,2019
31102,Carbon monoxide,Releases to Air,2020
31102,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2020
31102,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2020
31102,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2020
31102,Sulphur dioxide,Releases to Air,2020
31102,Total particulate matter,Releases to Air,2020
31102,Volatile Organic Compounds (VOCs),Releases to Air,2020
31103,Carbon monoxide,Releases to Air,2020
31103,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2020
31103,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2020
31103,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2020
31103,Sulphur dioxide,Releases to Air,2020
31103,Total particulate matter,Releases to Air,2020
31103,Volatile Organic Compounds (VOCs),Releases to Air,2020
31104,Carbon monoxide,Releases to Air,2021
31104,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2021
31104,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2021
31104,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2021
31104,Sulphur dioxide,Releases to Air,2021
31104,Total particulate matter,Releases to Air,2021
31104,Volatile Organic Compounds (VOCs),Releases to Air,2021
31105,Carbon monoxide,Releases to Air,2019
31105,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2019
31105,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2019
31105,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2019
31105,Sulphur dioxide,Releases to Air,2019
31105,Total particulate matter,Releases to Air,2019
31105,Volatile Organic Compounds (VOCs),Releases to Air,2019
31106,Carbon monoxide,Releases to Air,2020
31106,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2020
31106,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2020
31106,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2020
31106,Sulphur dioxide,Releases to Air,2020
31106,Total particulate matter,Releases to Air,2020
31106,Volatile Organic Compounds (VOCs),Releases to Air,2020
31107,Carbon monoxide,Releases to Air,2021
31107,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2021
31107,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2021
31107,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2021
31107,Sulphur dioxide,Releases to Air,2021
31107,Total particulate matter,Releases to Air,2021
31107,Volatile Organic Compounds (VOCs),Releases to Air,2021
31108,Carbon monoxide,Releases to Air,2021
31108,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2021
31108,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2021
31108,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2021
31108,Sulphur dioxide,Releases to Air,2021
31108,Total particulate matter,Releases to Air,2021
31108,Volatile Organic Compounds (VOCs),Releases to Air,2021
31109,Carbon monoxide,Releases to Air,2019
31109,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2019
31109,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2019
31109,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2019
31109,Sulphur dioxide,Releases to Air,2019
31109,Total particulate matter,Releases to Air,2019
31109,Volatile Organic Compounds (VOCs),Releases to Air,2019
31111,Carbon monoxide,Releases to Air,2021
31111,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2021
31111,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2021
31111,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2021
31111,Sulphur dioxide,Releases to Air,2021
31111,Total particulate matter,Releases to Air,2021
31111,Volatile Organic Compounds (VOCs),Releases to Air,2021
31112,Carbon monoxide,Releases to Air,2021
31112,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2021
31112,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2021
31112,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2021
31112,Sulphur dioxide,Releases to Air,2021
31112,Total particulate matter,Releases to Air,2021
31112,Volatile Organic Compounds (VOCs),Releases to Air,2021
31113,Carbon monoxide,Releases to Air,2020
31113,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2020
31113,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2020
31113,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2020
31113,Sulphur dioxide,Releases to Air,2020
31113,Total particulate matter,Releases to Air,2020
31113,Volatile Organic Compounds (VOCs),Releases to Air,2020
31114,Volatile Organic Compounds (VOCs),Releases to Air,2019
31115,Carbon monoxide,Releases to Air,2020
31115,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2020
31115,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2020
31115,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2020
31115,Sulphur dioxide,Releases to Air,2020
31115,Total particulate matter,Releases to Air,2020
31115,Volatile Organic Compounds (VOCs),Releases to Air,2020
31116,Carbon monoxide,Releases to Air,2019
31116,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2019
31116,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2019
31116,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2019
31116,Sulphur dioxide,Releases to Air,2019
31116,Total particulate matter,Releases to Air,2019
31116,Volatile Organic Compounds (VOCs),Releases to Air,2019
31117,Volatile Organic Compounds (VOCs),Releases to Air,2021
31118,Carbon monoxide,Releases to Air,2020
31118,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2020
31118,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2020
31118,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2020
31118,Sulphur dioxide,Releases to Air,2020
31118,Total particulate matter,Releases to Air,2020
31118,Volatile Organic Compounds (VOCs),Releases to Air,2020
31119,Carbon monoxide,Releases to Air,2021
31119,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2021
31119,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2021
31119,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2021
31119,Sulphur dioxide,Releases to Air,2021
31119,Total particulate matter,Releases to Air,2021
31119,Volatile Organic Compounds (VOCs),Releases to Air,2021
31120,Volatile Organic Compounds (VOCs),Releases to Air,2020
31121,Volatile Organic Compounds (VOCs),Releases to Air,2019
31122,Volatile Organic Compounds (VOCs),Releases to Air,2021
31123,Volatile Organic Compounds (VOCs),Releases to Air,2021
31124,Volatile Organic Compounds (VOCs),Releases to Air,2020
31125,Volatile Organic Compounds (VOCs),Releases to Air,2019
31126,Volatile Organic Compounds (VOCs),Releases to Air,2019
31127,Volatile Organic Compounds (VOCs),Releases to Air,2019
31128,Volatile Organic Compounds (VOCs),Releases to Air,2019
31129,Volatile Organic Compounds (VOCs),Releases to Air,2021
31130,Carbon monoxide,Releases to Air,2020
31130,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2020
31130,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2020
31130,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2020
31130,Sulphur dioxide,Releases to Air,2020
31130,Total particulate matter,Releases to Air,2020
31130,Volatile Organic Compounds (VOCs),Releases to Air,2020
31131,Carbon monoxide,Releases to Air,2021
31131,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2021
31131,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2021
31131,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2021
31131,Sulphur dioxide,Releases to Air,2021
31131,Total particulate matter,Releases to Air,2021
31131,Volatile Organic Compounds (VOCs),Releases to Air,2021
31132,Carbon monoxide,Releases to Air,2019
31132,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2019
31132,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2019
31132,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2019
31132,Sulphur dioxide,Releases to Air,2019
31132,Total particulate matter,Releases to Air,2019
31132,Volatile Organic Compounds (VOCs),Releases to Air,2019
31133,Carbon monoxide,Releases to Air,2019
31133,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2019
31133,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2019
31133,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2019
31133,Sulphur dioxide,Releases to Air,2019
31133,Total particulate matter,Releases to Air,2019
31133,Volatile Organic Compounds (VOCs),Releases to Air,2019
31144,Volatile Organic Compounds (VOCs),Releases to Air,2019
31145,Volatile Organic Compounds (VOCs),Releases to Air,2019
31146,Carbon monoxide,Releases to Air,2020
31146,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2020
31146,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2020
31146,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2020
31146,Sulphur dioxide,Releases to Air,2020
31146,Total particulate matter,Releases to Air,2020
31146,Volatile Organic Compounds (VOCs),Releases to Air,2020
31147,Volatile Organic Compounds (VOCs),Releases to Air,2019
31148,Volatile Organic Compounds (VOCs),Releases to Air,2019
31149,Volatile Organic Compounds (VOCs),Releases to Air,2019
31150,Volatile Organic Compounds (VOCs),Releases to Air,2019
31151,Volatile Organic Compounds (VOCs),Releases to Air,2019
31152,Volatile Organic Compounds (VOCs),Releases to Air,2019
31153,Volatile Organic Compounds (VOCs),Releases to Air,2019
31154,Carbon monoxide,Releases to Air,2019
31154,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2019
31154,PM10 - Particulate Matter <= 10 Micrometers,Releases to Air,2019
31154,PM2.5 - Particulate Matter <= 2.5 Micrometers,Releases to Air,2019
31154,Sulphur dioxide,Releases to Air,2019
31154,Total particulate matter,Releases to Air,2019
31154,Volatile Organic Compounds (VOCs),Releases to Air,2019
31155,Volatile Organic Compounds (VOCs),Releases to Air,2019
31156,Carbon monoxide,Releases to Air,2021
31156,Nitrogen oxides (expressed as nitrogen dioxide),Releases to Air,2021
