En_Name,Bio_Zone_Code,PRV_WSHD_I,NHN_TWS_ID
Saskatchewan - Nelson River,5,NA,05KG
Saskatchewan - Nelson River,5,NA,05KH
Saskatchewan - Nelson River,5,NA,05KJ
Saskatchewan - Nelson River,5,NA,05KK
Saskatchewan - Nelson River,5,NA,05KL
Saskatchewan - Nelson River,5,NA,05L0
Saskatchewan - Nelson River,5,NA,05L1
Saskatchewan - Nelson River,5,NA,05LA
Saskatchewan - Nelson River,5,NA,05LB
Saskatchewan - Nelson River,5,NA,05LC
Saskatchewan - Nelson River,5,NA,05LD
Saskatchewan - Nelson River,5,NA,05LE
Saskatchewan - Nelson River,5,NA,05LF
Saskatchewan - Nelson River,5,NA,05LG
Saskatchewan - Nelson River,5,NA,05LH
Saskatchewan - Nelson River,5,NA,05LJ
Saskatchewan - Nelson River,5,NA,05LK
Saskatchewan - Nelson River,5,NA,05LL
Saskatchewan - Nelson River,5,NA,05LM
Saskatchewan - Nelson River,5,NA,05LN
Saskatchewan - Nelson River,5,NA,05MA
Saskatchewan - Nelson River,5,NA,05MB
Saskatchewan - Nelson River,5,NA,05MC
Saskatchewan - Nelson River,5,NA,05MD
Saskatchewan - Nelson River,5,NA,05ME
Saskatchewan - Nelson River,5,NA,05MF
Saskatchewan - Nelson River,5,NA,05MG
Saskatchewan - Nelson River,5,NA,05MH
Saskatchewan - Nelson River,5,NA,05MJ
Saskatchewan - Nelson River,5,NA,05NA
Saskatchewan - Nelson River,5,NA,05NB
Saskatchewan - Nelson River,5,NA,05NC
Saskatchewan - Nelson River,5,NA,05ND
Saskatchewan - Nelson River,5,NA,05NE
Saskatchewan - Nelson River,5,NA,05NF
Saskatchewan - Nelson River,5,NA,05NG
Saskatchewan - Nelson River,5,NA,05OA
Saskatchewan - Nelson River,5,NA,05OB
Saskatchewan - Nelson River,5,NA,05OC
Saskatchewan - Nelson River,5,NA,05OD
Saskatchewan - Nelson River,5,NA,05OE
Saskatchewan - Nelson River,5,NA,05OF
Saskatchewan - Nelson River,5,NA,05OG
Saskatchewan - Nelson River,5,NA,05OH
Saskatchewan - Nelson River,5,NA,05OJ
Saskatchewan - Nelson River,5,NA,05PA
Saskatchewan - Nelson River,5,NA,05PB
Saskatchewan - Nelson River,5,NA,05PC
Saskatchewan - Nelson River,5,NA,05PD
Saskatchewan - Nelson River,5,NA,05PE
Saskatchewan - Nelson River,5,NA,05PF
Saskatchewan - Nelson River,5,NA,05PG
Saskatchewan - Nelson River,5,NA,05PH
Saskatchewan - Nelson River,5,NA,05PJ
Saskatchewan - Nelson River,5,NA,05QA
Saskatchewan - Nelson River,5,NA,05QB
Saskatchewan - Nelson River,5,NA,05QC
Saskatchewan - Nelson River,5,NA,05QD
Saskatchewan - Nelson River,5,NA,05QE
Saskatchewan - Nelson River,5,NA,05RA
Saskatchewan - Nelson River,5,NA,05RB
Saskatchewan - Nelson River,5,NA,05RC
Saskatchewan - Nelson River,5,NA,05RD
Saskatchewan - Nelson River,5,NA,05RE
Saskatchewan - Nelson River,5,NA,05RF
Saskatchewan - Nelson River,5,NA,05SA
Saskatchewan - Nelson River,5,NA,05SB
Saskatchewan - Nelson River,5,NA,05SC
Saskatchewan - Nelson River,5,NA,05SD
Saskatchewan - Nelson River,5,NA,05SE
Saskatchewan - Nelson River,5,NA,05SF
Saskatchewan - Nelson River,5,NA,05SG
Saskatchewan - Nelson River,5,NA,05SH
Saskatchewan - Nelson River,5,NA,05TA
Saskatchewan - Nelson River,5,NA,05TB
Saskatchewan - Nelson River,5,NA,05TC
Saskatchewan - Nelson River,5,NA,05TD
Saskatchewan - Nelson River,5,NA,05TE
Saskatchewan - Nelson River,5,NA,05TF
Saskatchewan - Nelson River,5,NA,05TG
Saskatchewan - Nelson River,5,NA,05UA
Saskatchewan - Nelson River,5,NA,05UB
Saskatchewan - Nelson River,5,NA,05UC
Saskatchewan - Nelson River,5,NA,05UD
Saskatchewan - Nelson River,5,NA,05UE
Saskatchewan - Nelson River,5,NA,05UF
Saskatchewan - Nelson River,5,NA,05UG
Saskatchewan - Nelson River,5,NA,05UH
Western Hudson Bay,6,NA,06AA
Western Hudson Bay,6,NA,06AB
Western Hudson Bay,6,NA,06AC
Western Hudson Bay,6,NA,06AD
Western Hudson Bay,6,NA,06AE
Western Hudson Bay,6,NA,06AF
Western Hudson Bay,6,NA,06AG
Western Hudson Bay,6,NA,06BA
Western Hudson Bay,6,NA,06BB
Western Hudson Bay,6,NA,06BC
Western Hudson Bay,6,NA,06BD
Western Hudson Bay,6,NA,06CA
Western Hudson Bay,6,NA,06CB
Western Hudson Bay,6,NA,06CC
Western Hudson Bay,6,NA,06CD
Western Hudson Bay,6,NA,06CE
Western Hudson Bay,6,NA,06DA
Western Hudson Bay,6,NA,06DB
Western Hudson Bay,6,NA,06DC
Western Hudson Bay,6,NA,06DD
Western Hudson Bay,6,NA,06EA
Western Hudson Bay,6,NA,06EB
Western Hudson Bay,6,NA,06EC
Western Hudson Bay,6,NA,06FA
Western Hudson Bay,6,NA,06FB
Western Hudson Bay,6,NA,06FC
Western Hudson Bay,6,NA,06FD
Western Hudson Bay,6,NA,06FE
Western Hudson Bay,6,NA,06GA
Western Hudson Bay,6,NA,06GB
Western Hudson Bay,6,NA,06GC
Western Hudson Bay,6,NA,06GD
Western Hudson Bay,6,NA,06GE
Western Hudson Bay,6,NA,06HA
Western Hudson Bay,6,NA,06HB
Western Hudson Bay,6,NA,06HC
Western Hudson Bay,6,NA,06HD
Western Hudson Bay,6,NA,06HE
Western Hudson Bay,6,NA,06JA
Western Hudson Bay,6,NA,06JB
Western Hudson Bay,6,NA,06JC
Western Hudson Bay,6,NA,06JD
Western Hudson Bay,6,NA,06KA
Western Hudson Bay,6,NA,06KB
Western Hudson Bay,6,NA,06KC
Western Hudson Bay,6,NA,06LA
Western Hudson Bay,6,NA,06LB
Western Hudson Bay,6,NA,06LC
Western Hudson Bay,6,NA,06MA
Western Hudson Bay,6,NA,06MB
Western Hudson Bay,6,NA,06MC
Western Hudson Bay,6,NA,06NA
Western Hudson Bay,6,NA,06NB
Western Hudson Bay,6,NA,06NC
Western Hudson Bay,6,NA,06OA
Western Hudson Bay,6,NA,06OB
Western Hudson Bay,6,NA,06PA
Western Hudson Bay,6,NA,06QA
Western Hudson Bay,6,NA,06RA
Western Hudson Bay,6,NA,06RB
Western Arctic,101,NA,06RC
Arctic Archipelago,102,NA,06SA
Arctic Archipelago,102,NA,06SB
Arctic Archipelago,102,NA,06SC
Arctic Archipelago,102,NA,06SD
Arctic Archipelago,102,NA,06SE
Arctic Archipelago,102,NA,06TA
Western Hudson Bay,6,NA,06TB
Western Arctic,101,NA,701
Western Arctic,101,NA,710
Western Arctic,101,NA,07AA
Western Arctic,101,NA,07AB
Western Arctic,101,NA,07AC
Western Arctic,101,NA,07AD
Western Arctic,101,NA,07AE
Western Arctic,101,NA,07AF
Western Arctic,101,NA,07AG
Western Arctic,101,NA,07AH
Western Arctic,101,NA,07B0
Western Arctic,101,NA,07BA
Western Arctic,101,NA,07BB
Western Arctic,101,NA,07BC
Western Arctic,101,NA,07BD
Western Arctic,101,NA,07BE
Western Arctic,101,NA,07BF
Western Arctic,101,NA,07BG
Western Arctic,101,NA,07BH
Western Arctic,101,NA,07BJ
Western Arctic,101,NA,07BK
Western Arctic,101,NA,07CA
Western Arctic,101,NA,07CB
Western Arctic,101,NA,07CC
Western Arctic,101,NA,07CD
Western Arctic,101,NA,07CE
Western Arctic,101,NA,07DA
Western Arctic,101,NA,07DB
Western Arctic,101,NA,07DC
Western Arctic,101,NA,07DD
Western Arctic,101,NA,07EA
Western Arctic,101,NA,07EB
Western Arctic,101,NA,07EC
Western Arctic,101,NA,07ED
Western Arctic,101,NA,07EE
Western Arctic,101,NA,07EF
Western Arctic,101,NA,07FA
Western Arctic,101,NA,07FB
Western Arctic,101,NA,07FC
Western Arctic,101,NA,07FD
Western Arctic,101,NA,07GA
Western Arctic,101,NA,07GB
Western Arctic,101,NA,07GC
Western Arctic,101,NA,07GD
Western Arctic,101,NA,07GE
Western Arctic,101,NA,07GF
Western Arctic,101,NA,07GG
Western Arctic,101,NA,07GH
Western Arctic,101,NA,07GJ
Western Arctic,101,NA,07HA
Western Arctic,101,NA,07HB
Western Arctic,101,NA,07HC
Western Arctic,101,NA,07HD
Western Arctic,101,NA,07HE
Western Arctic,101,NA,07HF
Western Arctic,101,NA,07JA
Western Arctic,101,NA,07JB
Western Arctic,101,NA,07JC
Western Arctic,101,NA,07JD
Western Arctic,101,NA,07JE
Western Arctic,101,NA,07JF
Western Arctic,101,NA,07KA
Western Arctic,101,NA,07KB
Western Arctic,101,NA,07KC
Western Arctic,101,NA,07KD
Western Arctic,101,NA,07KE
Western Arctic,101,NA,07KF
Western Arctic,101,NA,07LA
Western Arctic,101,NA,07LB
Western Arctic,101,NA,07LC
Western Arctic,101,NA,07LD
Western Arctic,101,NA,07LE
Western Arctic,101,NA,07MA
Western Arctic,101,NA,07MB
Western Arctic,101,NA,07MC
Western Arctic,101,NA,07MD
Western Arctic,101,NA,07NA
Western Arctic,101,NA,07NB
Western Arctic,101,NA,07NC
Western Arctic,101,NA,07OA
Western Arctic,101,NA,07OB
Western Arctic,101,NA,07OC
Western Arctic,101,NA,07PA
Western Arctic,101,NA,07PB
Western Arctic,101,NA,07PC
Western Arctic,101,NA,07QA
Western Arctic,101,NA,07QB
Western Arctic,101,NA,07QC
Western Arctic,101,NA,07QD
Western Arctic,101,NA,07RA
Western Arctic,101,NA,07RB
Western Arctic,101,NA,07RC
Western Arctic,101,NA,07RD
Western Arctic,101,NA,07SA
Western Arctic,101,NA,07SB
Western Arctic,101,NA,07SC
Western Arctic,101,NA,07TA
Western Arctic,101,NA,07TB
Western Arctic,101,NA,07UA
Western Arctic,101,NA,07UB
Western Arctic,101,NA,07UC
Pacific,81,NA,08AA
Pacific,81,NA,08AB
Pacific,81,NA,08AC
Pacific,81,NA,08AD
Pacific,81,NA,08BA
Pacific,81,NA,08BB
Pacific,81,NA,08BC
Pacific,81,NA,08BD
Pacific,81,NA,08BE
Pacific,81,NA,08BF
Pacific,81,NA,08CA
Pacific,81,NA,08CB
Pacific,81,NA,08CC
Pacific,81,NA,08CD
Pacific,81,NA,08CE
Pacific,81,NA,08CF
Pacific,81,NA,08CG
Pacific,81,NA,08DA
Pacific,81,NA,08DB
Pacific,81,NA,08DD
Pacific,81,NA,08EA
Pacific,81,NA,08EB
Pacific,81,NA,08EC
Pacific,81,NA,08ED
Pacific,81,NA,08EE
Pacific,81,NA,08EF
Pacific,81,NA,08EG
Pacific,81,NA,08FA
Pacific,81,NA,08FB
Pacific,81,NA,08FC
Pacific,81,NA,08FD
Pacific,81,NA,08FE
Pacific,81,NA,08FF
Pacific,81,NA,08FG
Pacific,81,NA,08GA
Pacific,81,NA,08GB
Pacific,81,NA,08GC
Pacific,81,NA,08GD
Pacific,81,NA,08GE
Pacific,81,NA,08GF
Pacific Islands,82,NA,08HA
Pacific Islands,82,NA,08HB
Pacific Islands,82,NA,08HC
Pacific Islands,82,NA,08HD
Pacific Islands,82,NA,08HE
Pacific Islands,82,NA,08HF
Pacific,81,NA,08JA
Pacific,81,NA,08JB
Pacific,81,NA,08JC
Pacific,81,NA,08JD
Pacific,81,NA,08JE
Pacific,81,NA,08KA
Pacific,81,NA,08KB
Pacific,81,NA,08KC
Pacific,81,NA,08KD
Pacific,81,NA,08KE
Pacific,81,NA,08KF
Pacific,81,NA,08KG
Pacific,81,NA,08KH
Pacific,81,NA,08LA
Pacific,81,NA,08LB
Pacific,81,NA,08LC
Pacific,81,NA,08LD
Pacific,81,NA,08LE
Pacific,81,NA,08LF
Pacific,81,NA,08LG
Pacific,81,NA,08MA
Pacific,81,NA,08MB
Pacific,81,NA,08MC
Pacific,81,NA,08MD
Pacific,81,NA,08ME
Pacific,81,NA,08MF
Pacific,81,NA,08MG
Pacific,81,NA,08MH
Pacific,81,NA,08NA
Pacific,81,NA,08NB
Pacific,81,NA,08NC
Pacific,81,NA,08ND
Pacific,81,NA,08NE
Pacific,81,NA,08NF
Pacific,81,NA,08NG
Pacific,81,NA,08NH
Pacific,81,NA,08NJ
Pacific,81,NA,08NK
Pacific,81,NA,08NL
Pacific,81,NA,08NM
Pacific,81,NA,08NN
Pacific,81,NA,08NP
Pacific Islands,82,NA,08OA
Pacific Islands,82,NA,08OB
Pacific,81,NA,08PA
Yukon,9,NA,09AA
Yukon,9,NA,09AB
Yukon,9,NA,09AC
Yukon,9,NA,09AD
Yukon,9,NA,09AE
Yukon,9,NA,09AF
Yukon,9,NA,09AG
Yukon,9,NA,09AH
Yukon,9,NA,09BA
Yukon,9,NA,09BB
Yukon,9,NA,09BC
Yukon,9,NA,09CA
Yukon,9,NA,09CB
Yukon,9,NA,09CC
Yukon,9,NA,09CD
Yukon,9,NA,09DA
Yukon,9,NA,09DB
Yukon,9,NA,09DC
Yukon,9,NA,09DD
Yukon,9,NA,09EA
Yukon,9,NA,09EB
Yukon,9,NA,09EC
Yukon,9,NA,09ED
Yukon,9,NA,09FA
Yukon,9,NA,09FB
Yukon,9,NA,09FC
Yukon,9,NA,09FD
Yukon,9,NA,09FE
Yukon,9,NA,09HA
Yukon,9,NA,09MA
Western Arctic,101,NA,1001
Western Arctic,101,NA,10AA
Western Arctic,101,NA,10AB
Western Arctic,101,NA,10AC
Western Arctic,101,NA,10AD
Western Arctic,101,NA,10BA
Western Arctic,101,NA,10BB
Western Arctic,101,NA,10BC
Western Arctic,101,NA,10BD
Western Arctic,101,NA,10BE
Western Arctic,101,NA,10CA
Western Arctic,101,NA,10CB
Western Arctic,101,NA,10CC
Western Arctic,101,NA,10CD
Western Arctic,101,NA,10CE
Western Arctic,101,NA,10CF
Western Arctic,101,NA,10DA
Western Arctic,101,NA,10DB
Western Arctic,101,NA,10EA
Western Arctic,101,NA,10EB
Western Arctic,101,NA,10EC
Western Arctic,101,NA,10ED
Western Arctic,101,NA,10FA
Western Arctic,101,NA,10FB
Western Arctic,101,NA,10FC
Western Arctic,101,NA,10GA
Western Arctic,101,NA,10GB
Western Arctic,101,NA,10GC
Western Arctic,101,NA,10GD
Western Arctic,101,NA,10HA
Western Arctic,101,NA,10HB
Western Arctic,101,NA,10HC
Western Arctic,101,NA,10J1
Western Arctic,101,NA,10JA
Western Arctic,101,NA,10JB
Western Arctic,101,NA,10JC
Western Arctic,101,NA,10JD
Western Arctic,101,NA,10JE
Western Arctic,101,NA,10KA
Western Arctic,101,NA,10KB
Western Arctic,101,NA,10KC
Western Arctic,101,NA,10KD
Western Arctic,101,NA,10LA
Western Arctic,101,NA,10LB
Western Arctic,101,NA,10LC
Western Arctic,101,NA,10LD
Western Arctic,101,NA,10MA
Western Arctic,101,NA,10MB
Western Arctic,101,NA,10MC
Western Arctic,101,NA,10MD
Western Arctic,101,NA,10NA
Western Arctic,101,NA,10NB
Western Arctic,101,NA,10NC
Western Arctic,101,NA,10ND
Western Arctic,101,NA,10NE
Western Arctic,101,NA,10OA
Western Arctic,101,NA,10OB
Western Arctic,101,NA,10OC
Western Arctic,101,NA,10PA
Western Arctic,101,NA,10PB
Western Arctic,101,NA,10PC
Western Arctic,101,NA,10QA
Western Arctic,101,NA,10QB
Western Arctic,101,NA,10QC
Western Arctic,101,NA,10QD
Western Arctic,101,NA,10QE
Western Arctic,101,NA,10QF
Western Arctic,101,NA,10RA
Western Arctic,101,NA,10RB
Western Arctic,101,NA,10RC
Western Arctic,101,NA,10RD
Western Arctic,101,NA,10SA
Western Arctic,101,NA,10SB
Western Arctic,101,NA,10SC
Western Arctic,101,NA,10SD
Western Arctic,101,NA,10SE
Arctic Archipelago,102,NA,10TA
Arctic Archipelago,102,NA,10TB
Arctic Archipelago,102,NA,10TC
Arctic Archipelago,102,NA,10TD
Arctic Archipelago,102,NA,10TE
Arctic Archipelago,102,NA,10TF
Arctic Archipelago,102,NA,10TG
Arctic Archipelago,102,NA,10TH
Arctic Archipelago,102,NA,10TJ
Arctic Archipelago,102,NA,10TK
Arctic Archipelago,102,NA,10TL
Arctic Archipelago,102,NA,10TM
Arctic Archipelago,102,NA,10TN
Arctic Archipelago,102,NA,10UA
Arctic Archipelago,102,NA,10UB
Arctic Archipelago,102,NA,10UC
Arctic Archipelago,102,NA,10UD
Arctic Archipelago,102,NA,10UE
Arctic Archipelago,102,NA,10UF
Arctic Archipelago,102,NA,10UG
Arctic Archipelago,102,NA,10UH
Arctic Archipelago,102,NA,10VA
Arctic Archipelago,102,NA,10VB
Arctic Archipelago,102,NA,10VC
Arctic Archipelago,102,NA,10VD
Arctic Archipelago,102,NA,10VE
Arctic Archipelago,102,NA,10VF
Arctic Archipelago,102,NA,10VG
Arctic Archipelago,102,NA,10VH
Arctic Archipelago,102,NA,10VJ
Arctic Archipelago,102,NA,10VK
Arctic Archipelago,102,NA,10VL
Arctic Archipelago,102,NA,10VM
Missouri,11,NA,11AA
Missouri,11,NA,11AB
Missouri,11,NA,11AC
Missouri,11,NA,11AD
Missouri,11,NA,11AE
Missouri,11,NA,11AF
Pacific,81,BC_90,NA
